DR_NO,Part 1-2,Crm Cd,Crm Cd Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4
,,745.0,,745.0,,,
,,230.0,,230.0,,,
,2.0,745.0,VANDALISM - MISDEAMEANOR ($399 OR UNDER),,,,
,2.0,624.0,,624.0,,,
200219001.0,1.0,210.0,ROBBERY,,,,
201221511.0,1.0,510.0,VEHICLE - STOLEN,510.0,,,
201108504.0,,956.0,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956.0,,,
,1.0,330.0,BURGLARY FROM VEHICLE,,,,
,2.0,740.0,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,,,
200215084.0,,944.0,CONSPIRACY,944.0,,,
200317723.0,,330.0,BURGLARY FROM VEHICLE,330.0,,,
200614006.0,1.0,230.0,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230.0,,,
,1.0,,VEHICLE - STOLEN,510.0,,,
,1.0,420.0,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420.0,,,
200513474.0,1.0,,,510.0,,,
200317080.0,1.0,,BURGLARY,310.0,,,
201110710.0,1.0,,VEHICLE - STOLEN,510.0,,,
,,440.0,THEFT PLAIN - PETTY ($950 & UNDER),440.0,,,
200409519.0,2.0,,,,,,
,1.0,330.0,BURGLARY FROM VEHICLE,330.0,,,
200615217.0,,,,740.0,,,
,1.0,236.0,,236.0,,,
200610188.0,,341.0,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",,,,
200318789.0,2.0,,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740.0,,,
,2.0,626.0,INTIMATE PARTNER - SIMPLE ASSAULT,626.0,,,
201015060.0,2.0,,CRIMINAL THREATS - NO WEAPON DISPLAYED,930.0,,,
200504307.0,1.0,210.0,ROBBERY,210.0,,,
,2.0,,INTIMATE PARTNER - SIMPLE ASSAULT,626.0,,,
200811165.0,,331.0,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),331.0,,,
201215514.0,,210.0,,210.0,,,
,2.0,930.0,CRIMINAL THREATS - NO WEAPON DISPLAYED,930.0,,,
200311823.0,2.0,745.0,VANDALISM - MISDEAMEANOR ($399 OR UNDER),,,,
,2.0,,TRESPASSING,888.0,,,
200514415.0,2.0,624.0,BATTERY - SIMPLE ASSAULT,624.0,,,
201224012.0,,740.0,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740.0,,,
200106633.0,1.0,330.0,,,,,
,2.0,,BATTERY - SIMPLE ASSAULT,624.0,,,
200708409.0,1.0,420.0,,420.0,,,
200309743.0,,,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,,,
,1.0,,BURGLARY,310.0,,,
200914108.0,2.0,930.0,CRIMINAL THREATS - NO WEAPON DISPLAYED,,,,
,,510.0,VEHICLE - STOLEN,510.0,,,
,1.0,,BURGLARY,310.0,,,
,,330.0,BURGLARY FROM VEHICLE,330.0,,,
,2.0,354.0,THEFT OF IDENTITY,354.0,,,
200907426.0,1.0,330.0,,330.0,,,
200908365.0,1.0,330.0,,330.0,,,
200308535.0,2.0,354.0,THEFT OF IDENTITY,,,,
200607785.0,,310.0,,310.0,,,
201218054.0,2.0,624.0,,624.0,,,
,2.0,745.0,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745.0,,,
200213192.0,1.0,,,210.0,,,
201006122.0,,,,,,,
200514070.0,2.0,900.0,VIOLATION OF COURT ORDER,900.0,,,
,1.0,510.0,VEHICLE - STOLEN,510.0,,,
,1.0,420.0,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420.0,,,
,,440.0,,440.0,,,
200406357.0,,624.0,BATTERY - SIMPLE ASSAULT,,,,
200911426.0,2.0,,THEFT OF IDENTITY,,,,
201208058.0,1.0,,INTIMATE PARTNER - AGGRAVATED ASSAULT,236.0,,,
201116407.0,1.0,,,440.0,,,
200514082.0,1.0,331.0,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),,,,
200817528.0,2.0,626.0,INTIMATE PARTNER - SIMPLE ASSAULT,,,,
200618704.0,1.0,330.0,BURGLARY FROM VEHICLE,,,,
200212317.0,1.0,330.0,BURGLARY FROM VEHICLE,330.0,,,
,2.0,740.0,,740.0,,,
200606242.0,1.0,,,310.0,,,
200804939.0,,888.0,,888.0,,,
200917084.0,,341.0,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341.0,,,
,2.0,624.0,BATTERY - SIMPLE ASSAULT,624.0,,,
,,410.0,"BURGLARY FROM VEHICLE, ATTEMPTED",410.0,,,
201216614.0,2.0,946.0,OTHER MISCELLANEOUS CRIME,,,,
201007172.0,2.0,,,888.0,,,
201110735.0,1.0,236.0,,,,,
,1.0,310.0,,310.0,,,
201008900.0,2.0,626.0,,626.0,,,
,1.0,,,230.0,,,
200809996.0,1.0,310.0,BURGLARY,,,,
201223139.0,2.0,624.0,BATTERY - SIMPLE ASSAULT,,,,
200305629.0,2.0,626.0,INTIMATE PARTNER - SIMPLE ASSAULT,626.0,,,
,1.0,,ROBBERY,210.0,,,
200411096.0,,110.0,CRIMINAL HOMICIDE,110.0,,,
201308632.0,1.0,310.0,BURGLARY,,,,
200407443.0,,,BURGLARY FROM VEHICLE,,,,
200505290.0,,946.0,,,,,
200914315.0,1.0,442.0,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442.0,,,
200604400.0,1.0,510.0,VEHICLE - STOLEN,510.0,,,
200119179.0,1.0,440.0,THEFT PLAIN - PETTY ($950 & UNDER),440.0,,,
,2.0,946.0,OTHER MISCELLANEOUS CRIME,946.0,,,
200617747.0,1.0,,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",,,,
,1.0,310.0,BURGLARY,310.0,,,
200916582.0,,,BURGLARY FROM VEHICLE,330.0,,,
200400880.0,1.0,,,230.0,998.0,,
,,420.0,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420.0,,,
,,,BURGLARY FROM VEHICLE,330.0,,,
200212238.0,1.0,440.0,THEFT PLAIN - PETTY ($950 & UNDER),440.0,,,
201211289.0,,845.0,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,845.0,,,
,1.0,230.0,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230.0,,,
200810665.0,,310.0,,310.0,,,
200119301.0,1.0,761.0,,,,,
201015002.0,2.0,745.0,,,,,
,1.0,,ROBBERY,210.0,,,
201104361.0,,310.0,,,,,
201200809.0,1.0,,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230.0,753.0,,
200416004.0,2.0,624.0,BATTERY - SIMPLE ASSAULT,624.0,,,
200710583.0,1.0,420.0,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,,,
200410777.0,2.0,,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740.0,,,
,1.0,,ARSON,648.0,998.0,,
200118455.0,1.0,761.0,BRANDISH WEAPON,761.0,,,
201006027.0,,761.0,BRANDISH WEAPON,761.0,,,
200211818.0,2.0,,BATTERY - SIMPLE ASSAULT,624.0,,,
200918941.0,1.0,331.0,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),,,,
200914181.0,1.0,510.0,VEHICLE - STOLEN,,,,
,1.0,510.0,VEHICLE - STOLEN,510.0,,,
200908649.0,1.0,420.0,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,,,
,2.0,,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,627.0,,,
201009809.0,1.0,330.0,BURGLARY FROM VEHICLE,330.0,,,
,1.0,,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230.0,,,
,1.0,236.0,INTIMATE PARTNER - AGGRAVATED ASSAULT,236.0,,,
200404566.0,,,INTIMATE PARTNER - SIMPLE ASSAULT,,,,
201217504.0,1.0,,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230.0,,,
,1.0,510.0,,510.0,,,
201217487.0,,626.0,INTIMATE PARTNER - SIMPLE ASSAULT,626.0,,,
,,420.0,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420.0,,,
,1.0,,"THEFT, PERSON",,,,
200708371.0,1.0,,THEFT PLAIN - PETTY ($950 & UNDER),440.0,,,
,1.0,310.0,,310.0,,,
,1.0,210.0,ROBBERY,,998.0,,
,,,FAILURE TO YIELD,890.0,,,
200511833.0,,,,236.0,341.0,998.0,
,1.0,330.0,,,,,
,1.0,,,,,,
200517505.0,,,SEXUAL PENETRATION W/FOREIGN OBJECT,815.0,998.0,,
200400847.0,1.0,,,,,,
200704626.0,1.0,440.0,THEFT PLAIN - PETTY ($950 & UNDER),440.0,,,
201225505.0,,662.0,,,,,
,,,BURGLARY,,,,
,2.0,,INTIMATE PARTNER - SIMPLE ASSAULT,,,,
200408063.0,2.0,740.0,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740.0,,,
200507967.0,,,SEXUAL PENETRATION W/FOREIGN OBJECT,815.0,,,
,1.0,,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,,,
201007203.0,1.0,341.0,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341.0,,,
,,341.0,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",,,,
200711243.0,1.0,310.0,,310.0,998.0,,
200812686.0,1.0,510.0,VEHICLE - STOLEN,510.0,,,
200613850.0,2.0,740.0,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740.0,998.0,,
200309457.0,,946.0,OTHER MISCELLANEOUS CRIME,946.0,,,
,2.0,740.0,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740.0,,,
,1.0,,VEHICLE - STOLEN,510.0,,,
201226781.0,1.0,330.0,BURGLARY FROM VEHICLE,,,,
200200695.0,,438.0,,,,,
200217819.0,2.0,,INTIMATE PARTNER - SIMPLE ASSAULT,626.0,,,
,2.0,740.0,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740.0,,,
,1.0,121.0,,,998.0,,
201211924.0,,,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740.0,,,
200604367.0,,,,745.0,,,
,,251.0,SHOTS FIRED AT INHABITED DWELLING,251.0,,,
,,740.0,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,,,
,2.0,740.0,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,,,
200111056.0,2.0,740.0,,,,,
,2.0,,TRESPASSING,,,,
201214987.0,1.0,,,,,,
,1.0,110.0,CRIMINAL HOMICIDE,110.0,,,
,2.0,888.0,,888.0,,,
200309466.0,1.0,231.0,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,231.0,,,
200609386.0,2.0,,,626.0,,,
,1.0,,VEHICLE - STOLEN,,,,
200708969.0,,,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420.0,,,
200814622.0,1.0,,VEHICLE - STOLEN,510.0,,,
200412076.0,1.0,,BRANDISH WEAPON,,930.0,,
200811007.0,,,,,,,
,1.0,510.0,,510.0,,,
,2.0,946.0,,,,,
200812035.0,,330.0,BURGLARY FROM VEHICLE,,,,
200407054.0,1.0,510.0,VEHICLE - STOLEN,,,,
200700657.0,,310.0,BURGLARY,,,,
,1.0,121.0,"RAPE, FORCIBLE",121.0,,,
200120486.0,2.0,745.0,,,,,
200120364.0,,330.0,,,,,
200709771.0,1.0,440.0,THEFT PLAIN - PETTY ($950 & UNDER),,,,
200810401.0,,,THEFT PLAIN - PETTY ($950 & UNDER),,,,
201307235.0,1.0,210.0,ROBBERY,210.0,,,
201004813.0,1.0,,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420.0,,,
201220651.0,,626.0,INTIMATE PARTNER - SIMPLE ASSAULT,626.0,,,
200607651.0,2.0,810.0,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",,,,
,1.0,310.0,BURGLARY,310.0,,,
,1.0,510.0,VEHICLE - STOLEN,510.0,,,
201100506.0,2.0,740.0,,740.0,998.0,,
,,210.0,ROBBERY,210.0,,,
,1.0,341.0,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",,480.0,,
,1.0,,BURGLARY,310.0,,,
200816774.0,2.0,354.0,THEFT OF IDENTITY,354.0,,,
200807103.0,1.0,440.0,THEFT PLAIN - PETTY ($950 & UNDER),440.0,,,
200414830.0,1.0,510.0,VEHICLE - STOLEN,,,,
200811196.0,1.0,510.0,VEHICLE - STOLEN,510.0,,,
200811545.0,1.0,310.0,,310.0,,,
,1.0,330.0,,330.0,,,
,1.0,480.0,BIKE - STOLEN,480.0,,,
200618799.0,1.0,330.0,BURGLARY FROM VEHICLE,330.0,,,
200705361.0,1.0,420.0,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420.0,,,
200809106.0,2.0,930.0,CRIMINAL THREATS - NO WEAPON DISPLAYED,930.0,,,
,1.0,,BURGLARY FROM VEHICLE,,,,
200513429.0,,,,745.0,,,
200104527.0,1.0,440.0,THEFT PLAIN - PETTY ($950 & UNDER),440.0,,,
,1.0,,,331.0,,,
201225750.0,2.0,921.0,HUMAN TRAFFICKING - INVOLUNTARY SERVITUDE,921.0,,,
200515667.0,,930.0,,930.0,,,
200309329.0,1.0,510.0,VEHICLE - STOLEN,510.0,,,
200408070.0,1.0,510.0,VEHICLE - STOLEN,510.0,,,
200120903.0,2.0,,BATTERY - SIMPLE ASSAULT,,,,
201204480.0,,626.0,INTIMATE PARTNER - SIMPLE ASSAULT,,,,
200216534.0,2.0,,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),,,,
,1.0,230.0,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230.0,998.0,,
201214460.0,2.0,,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,822.0,998.0,,
200217514.0,,510.0,VEHICLE - STOLEN,510.0,,,
200805672.0,2.0,,THEFT OF IDENTITY,354.0,,,
200817907.0,1.0,,,,,,
200415980.0,2.0,930.0,CRIMINAL THREATS - NO WEAPON DISPLAYED,,,,
201305505.0,2.0,930.0,,,,,
,1.0,510.0,VEHICLE - STOLEN,510.0,,,
200411537.0,,236.0,INTIMATE PARTNER - AGGRAVATED ASSAULT,,,,
200605903.0,2.0,860.0,BATTERY WITH SEXUAL CONTACT,860.0,,,
,2.0,,INTIMATE PARTNER - SIMPLE ASSAULT,,,,
200905140.0,1.0,310.0,BURGLARY,310.0,,,
,,210.0,ROBBERY,210.0,,,
200119558.0,1.0,,,310.0,,,
200412501.0,1.0,,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230.0,,,
,1.0,,,330.0,,,
,,761.0,BRANDISH WEAPON,761.0,,,
,,,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740.0,,,
201111098.0,1.0,,,510.0,,,
201224575.0,,,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745.0,,,
200804596.0,,761.0,,761.0,930.0,,
200411771.0,,624.0,,624.0,,,
200715323.0,2.0,,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740.0,,,
200714310.0,,,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230.0,,,
,2.0,946.0,,946.0,,,
,1.0,480.0,BIKE - STOLEN,,,,
200511535.0,1.0,510.0,VEHICLE - STOLEN,510.0,,,
201223487.0,,,"RAPE, FORCIBLE",121.0,,,
200609523.0,1.0,510.0,VEHICLE - STOLEN,510.0,,,
200917979.0,,354.0,THEFT OF IDENTITY,354.0,,,
200516881.0,,,,626.0,,,
,1.0,,,330.0,,,
200911294.0,,956.0,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",956.0,,,
200115233.0,2.0,845.0,,,,,
200617505.0,2.0,,,,,,
200208877.0,1.0,,,442.0,,,
200615491.0,,740.0,,740.0,,,
,2.0,626.0,INTIMATE PARTNER - SIMPLE ASSAULT,626.0,,,
,1.0,,ROBBERY,210.0,,,
,,745.0,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745.0,,,
201306843.0,2.0,626.0,INTIMATE PARTNER - SIMPLE ASSAULT,,,,
,1.0,442.0,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442.0,,,
200318050.0,2.0,956.0,,,,,
200909396.0,,900.0,,900.0,,,
200214975.0,2.0,,,740.0,,,
200316207.0,,901.0,VIOLATION OF RESTRAINING ORDER,901.0,,,
200320081.0,2.0,626.0,INTIMATE PARTNER - SIMPLE ASSAULT,626.0,,,
200516324.0,1.0,442.0,,442.0,,,
,,,,,,,
200208592.0,2.0,740.0,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,,,
,,,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",,,,
201223286.0,,210.0,ROBBERY,210.0,,,
200605976.0,,661.0,,,,,
201013867.0,2.0,888.0,,888.0,,,
200120624.0,2.0,626.0,INTIMATE PARTNER - SIMPLE ASSAULT,626.0,,,
201219687.0,2.0,624.0,,,,,
200515186.0,2.0,812.0,,,814.0,,
200218470.0,1.0,,VEHICLE - STOLEN,510.0,,,
200401022.0,2.0,662.0,"BUNCO, GRAND THEFT",662.0,998.0,,
,1.0,330.0,BURGLARY FROM VEHICLE,330.0,,,
,2.0,626.0,INTIMATE PARTNER - SIMPLE ASSAULT,626.0,,,
,2.0,,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,,,
200300819.0,,520.0,,,,,
200209870.0,,480.0,BIKE - STOLEN,,,,
,2.0,626.0,INTIMATE PARTNER - SIMPLE ASSAULT,626.0,,,
200806569.0,1.0,,,310.0,998.0,,
,1.0,,SHOPLIFTING - PETTY THEFT ($950 & UNDER),442.0,,,
200709611.0,1.0,440.0,THEFT PLAIN - PETTY ($950 & UNDER),,,,
200218119.0,1.0,,THEFT PLAIN - PETTY ($950 & UNDER),,,,
,2.0,,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745.0,,,
200108400.0,,,,230.0,,,
,1.0,,ROBBERY,,,,
200316285.0,2.0,901.0,VIOLATION OF RESTRAINING ORDER,,,,
200909575.0,,420.0,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420.0,,,
201215281.0,1.0,121.0,,,,,
200611000.0,2.0,,,,,,
,,310.0,BURGLARY,,998.0,,
,,310.0,BURGLARY,,,,
,2.0,624.0,BATTERY - SIMPLE ASSAULT,624.0,,,
200209222.0,1.0,236.0,INTIMATE PARTNER - AGGRAVATED ASSAULT,,,,
,2.0,,INTIMATE PARTNER - SIMPLE ASSAULT,,,,
200113797.0,2.0,,BATTERY - SIMPLE ASSAULT,,,,
200204622.0,2.0,,BATTERY WITH SEXUAL CONTACT,860.0,,,
200104997.0,,624.0,,624.0,,,
200315253.0,2.0,,,,,,
200200941.0,2.0,740.0,,740.0,,,
201007752.0,1.0,310.0,BURGLARY,,,,
201305572.0,2.0,740.0,,,,,
200416182.0,2.0,624.0,BATTERY - SIMPLE ASSAULT,624.0,,,
200913803.0,1.0,236.0,INTIMATE PARTNER - AGGRAVATED ASSAULT,236.0,,,
201008866.0,,888.0,TRESPASSING,888.0,,,
200500701.0,1.0,,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,231.0,,,
201107354.0,1.0,330.0,BURGLARY FROM VEHICLE,330.0,,,
201206464.0,1.0,440.0,,440.0,,,
200512122.0,2.0,624.0,,624.0,,,
201112269.0,2.0,,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,,,
200816965.0,,330.0,BURGLARY FROM VEHICLE,,,,
200316573.0,1.0,510.0,VEHICLE - STOLEN,,,,
200216507.0,1.0,420.0,,420.0,,,
200811394.0,2.0,354.0,THEFT OF IDENTITY,354.0,,,
200312223.0,1.0,,BRANDISH WEAPON,761.0,,,
200310908.0,2.0,745.0,VANDALISM - MISDEAMEANOR ($399 OR UNDER),,,,
,1.0,230.0,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230.0,,,
200113533.0,1.0,,,210.0,,,
,2.0,,THEFT OF IDENTITY,,,,
,,624.0,BATTERY - SIMPLE ASSAULT,624.0,,,
200316475.0,2.0,624.0,BATTERY - SIMPLE ASSAULT,624.0,,,
200616095.0,1.0,440.0,,440.0,,,
200321022.0,1.0,,,,,,
200120445.0,1.0,,,210.0,,,
,,210.0,ROBBERY,210.0,,,
200115885.0,2.0,,,,,,
200804928.0,,,BURGLARY FROM VEHICLE,,,,
201113176.0,2.0,740.0,,740.0,,,
,2.0,740.0,,740.0,,,
201218667.0,,,,440.0,,,
,,930.0,CRIMINAL THREATS - NO WEAPON DISPLAYED,,,,
200604380.0,1.0,330.0,,330.0,,,
200913927.0,1.0,330.0,BURGLARY FROM VEHICLE,,,,
201224936.0,1.0,230.0,,230.0,,,
201110482.0,1.0,,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),,,,
,,420.0,,420.0,,,
,1.0,,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341.0,,,
,,210.0,ROBBERY,210.0,,,
200807124.0,2.0,,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",668.0,,,
201014910.0,,624.0,,,,,
200407464.0,1.0,310.0,BURGLARY,310.0,,,
200101123.0,1.0,330.0,BURGLARY FROM VEHICLE,330.0,998.0,,
201114461.0,2.0,624.0,BATTERY - SIMPLE ASSAULT,624.0,,,
200910483.0,2.0,740.0,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740.0,,,
200711358.0,1.0,442.0,,442.0,,,
,1.0,480.0,,480.0,,,
,,,,420.0,,,
200108655.0,,,CRIMINAL THREATS - NO WEAPON DISPLAYED,,,,
200610291.0,,,,,,,
200508214.0,1.0,,,510.0,,,
,2.0,740.0,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,998.0,,
,,,BATTERY - SIMPLE ASSAULT,,,,
,2.0,624.0,BATTERY - SIMPLE ASSAULT,624.0,,,
200616658.0,,210.0,ROBBERY,210.0,,,
200908650.0,1.0,,BURGLARY FROM VEHICLE,,,,
,,,,341.0,,,
200307875.0,1.0,420.0,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420.0,,,
200710841.0,2.0,,,943.0,998.0,,
200809436.0,,310.0,BURGLARY,310.0,,,
200708357.0,2.0,626.0,INTIMATE PARTNER - SIMPLE ASSAULT,626.0,,,
,,,,331.0,,,
,,480.0,BIKE - STOLEN,,,,
200216385.0,,440.0,THEFT PLAIN - PETTY ($950 & UNDER),,,,
200714695.0,2.0,,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745.0,,,
,1.0,,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230.0,,,
200805650.0,,,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,,,
200306444.0,1.0,,,210.0,,,
200614601.0,1.0,,ROBBERY,210.0,998.0,,
,,,VANDALISM - MISDEAMEANOR ($399 OR UNDER),,,,
,1.0,,VEHICLE - STOLEN,510.0,,,
201104798.0,,220.0,,220.0,,,
200614139.0,2.0,624.0,BATTERY - SIMPLE ASSAULT,624.0,,,
200107010.0,2.0,900.0,VIOLATION OF COURT ORDER,900.0,,,
200112286.0,2.0,745.0,VANDALISM - MISDEAMEANOR ($399 OR UNDER),,,,
200316780.0,,740.0,,740.0,,,
,1.0,,"THEFT, PERSON",350.0,,,
200309344.0,2.0,,INTIMATE PARTNER - SIMPLE ASSAULT,626.0,,,
201105080.0,,626.0,INTIMATE PARTNER - SIMPLE ASSAULT,626.0,,,
,1.0,331.0,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),331.0,,,
200816657.0,1.0,,,480.0,,,
200713026.0,,624.0,BATTERY - SIMPLE ASSAULT,624.0,,,
,1.0,331.0,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),,,,
201218535.0,2.0,624.0,BATTERY - SIMPLE ASSAULT,,,,
200610344.0,,210.0,ROBBERY,,,,
200709211.0,2.0,,,624.0,,,
,2.0,624.0,BATTERY - SIMPLE ASSAULT,,,,
200408068.0,,420.0,,,,,
200411828.0,2.0,626.0,,,,,
200909822.0,1.0,,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420.0,,,
201207106.0,,,ROBBERY,,,,
200806668.0,1.0,442.0,,442.0,,,
200807129.0,,510.0,VEHICLE - STOLEN,510.0,,,
200308186.0,1.0,510.0,,510.0,,,
200513520.0,,420.0,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420.0,,,
200515221.0,1.0,442.0,,442.0,,,
,1.0,230.0,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230.0,,,
200115735.0,1.0,510.0,,510.0,,,
200206731.0,1.0,,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),420.0,,,
201110867.0,1.0,648.0,,648.0,740.0,,
,1.0,230.0,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230.0,,,
200512736.0,2.0,668.0,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",,,,
201212424.0,1.0,230.0,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",,,,
,,,CONTEMPT OF COURT,903.0,,,
200807394.0,2.0,,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745.0,,,
,1.0,350.0,"THEFT, PERSON",,,,
201210508.0,1.0,,BURGLARY,,,,
201008562.0,,624.0,BATTERY - SIMPLE ASSAULT,,,,
200616898.0,1.0,,,330.0,,,
200320622.0,2.0,,THEFT OF IDENTITY,354.0,,,
200608975.0,1.0,210.0,ROBBERY,210.0,626.0,,
200514153.0,,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,627.0,,,
200617489.0,,888.0,TRESPASSING,888.0,,,
201204112.0,,950.0,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, OVER $950.01",,,,
200917328.0,1.0,,VEHICLE - STOLEN,510.0,,,
200611411.0,1.0,230.0,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230.0,998.0,,
200615108.0,,420.0,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,,,
200707921.0,1.0,210.0,ROBBERY,210.0,998.0,,
,1.0,761.0,BRANDISH WEAPON,761.0,,,
200910659.0,2.0,922.0,CHILD STEALING,922.0,,,
201012749.0,,510.0,,510.0,,,
201200805.0,2.0,,OTHER MISCELLANEOUS CRIME,946.0,998.0,,
201112626.0,1.0,,BURGLARY,310.0,,,
201109961.0,1.0,310.0,,310.0,,,
201100512.0,,,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",740.0,998.0,,
200109557.0,1.0,330.0,BURGLARY FROM VEHICLE,330.0,,,
,1.0,761.0,BRANDISH WEAPON,761.0,,,
201215819.0,,,,230.0,,,
200911114.0,,624.0,,624.0,,,
,2.0,624.0,BATTERY - SIMPLE ASSAULT,624.0,,,
201014479.0,,,VEHICLE - STOLEN,,,,
,1.0,310.0,,,,,
200407334.0,2.0,740.0,,,,,
,1.0,,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230.0,,,
,2.0,,THEFT OF IDENTITY,354.0,,,
